"instrumento","arquivo_zip","arquivo_interno","extensao","tamanho_descompactado_bytes"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Shure SM7/SVT810-SM7-ConeEdge-6in.wav",".wav","8178"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Shure SM7/SVT810-SM7-Cap-0_5in.wav",".wav","4740"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Shure SM7/SVT810-SM7-Cone-0_5in.wav",".wav","4884"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Shure SM7/SVT810-SM7-ConeEdge-12in.wav",".wav","8454"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Shure SM7/SVT810-SM7-Cone-12in.wav",".wav","8964"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Shure SM7/SVT810-SM7-ConeEdge-0_5in.wav",".wav","8218"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Electrovoice RE20/SVT810-RE20-CapEdge-3in.wav",".wav","8322"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Electrovoice RE20/SVT810-RE20-CapEdge-1in.wav",".wav","5052"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Electrovoice RE20/SVT810-RE20-ConeEdge-12in.wav",".wav","11298"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Electrovoice RE20/SVT810-RE20-CapEdge-5in.wav",".wav","8320"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Electrovoice RE20/SVT810-RE20-Cone-12in.wav",".wav","11274"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Electrovoice RE20/SVT810-RE20-Cap-0_5in.wav",".wav","4704"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Electrovoice RE20/SVT810-RE20-Cone-0_5in.wav",".wav","8346"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Electrovoice RE20/SVT810-RE20-CapEdge-0in.wav",".wav","5082"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Electrovoice RE20/SVT810-RE20-ConeEdge-0_5in.wav",".wav","8368"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Electrovoice RE20/SVT810-RE20-CapEdge-2in.wav",".wav","6918"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Electrovoice RE20/SVT810-RE20-CapEdge-6in.wav",".wav","8266"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Electrovoice RE20/SVT810-RE20-CapEdge-4in.wav",".wav","8274"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Electrovoice RE20/SVT810-RE20-ConeEdge-4in.wav",".wav","10122"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Electrovoice RE20/SVT810-RE20-CapEdge-0_5in.wav",".wav","5056"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Electrovoice RE20/SVT810-RE20-CapEdge-12in.wav",".wav","9100"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Electrovoice RE20/SVT810-RE20-Cap-1in.wav",".wav","4704"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Electrovoice RE20/SVT810-RE20-Cone-2in.wav",".wav","8476"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Electrovoice RE20/SVT810-RE20-Cone-0in.wav",".wav","6918"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Electrovoice RE20/SVT810-RE20-Cap-3in.wav",".wav","4978"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Electrovoice RE20/SVT810-RE20-ConeEdge-6in.wav",".wav","11322"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Electrovoice RE20/SVT810-RE20-ConeEdge-2in.wav",".wav","9066"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Electrovoice RE20/SVT810-RE20-Cone-4in.wav",".wav","8256"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Electrovoice RE20/SVT810-RE20-Cone-6in.wav",".wav","9046"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Electrovoice RE20/SVT810-RE20-Cap-5in.wav",".wav","6900"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Electrovoice RE20/SVT810-RE20-ConeEdge-0in.wav",".wav","8340"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Electrovoice RE20/SVT810-RE20-Cone-1in.wav",".wav","8262"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Electrovoice RE20/SVT810-RE20-Cap-2in.wav",".wav","4896"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Electrovoice RE20/SVT810-RE20-ConeEdge-5in.wav",".wav","11322"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Electrovoice RE20/SVT810-RE20-Cap-0in.wav",".wav","4674"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Electrovoice RE20/SVT810-RE20-Cone-3in.wav",".wav","8256"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Electrovoice RE20/SVT810-RE20-Cap-12in.wav",".wav","9096"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Electrovoice RE20/SVT810-RE20-Cap-4in.wav",".wav","5052"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Electrovoice RE20/SVT810-RE20-ConeEdge-1in.wav",".wav","8268"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Electrovoice RE20/SVT810-RE20-ConeEdge-3in.wav",".wav","9078"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Electrovoice RE20/SVT810-RE20-Cap-6in.wav",".wav","8256"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Electrovoice RE20/SVT810-RE20-Cone-5in.wav",".wav","8256"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Coles 4038/SVT810-4038-FF15d-0inUp.wav",".wav","10578"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Coles 4038/SVT810-4038-Cap-12in.wav",".wav","11100"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Coles 4038/SVT810-4038-Cap-6in.wav",".wav","11256"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Coles 4038/SVT810-4038-FF0d-12inUp.wav",".wav","14916"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Coles 4038/SVT810-4038-Cap-36in.wav",".wav","13092"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Coles 4038/SVT810-4038-FF0d-24inUp.wav",".wav","15724"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Coles 4038/SVT810-4038-Cap-4in.wav",".wav","15078"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Coles 4038/SVT810-4038-FF45d-0inUp.wav",".wav","18088"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Coles 4038/SVT810-4038-Room.wav",".wav","12366"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Coles 4038/SVT810-4038-Cone-24in.wav",".wav","12492"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Coles 4038/SVT810-4038-CapEdge-36in.wav",".wav","11362"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Coles 4038/SVT810-4038-FF30d-12inUp.wav",".wav","15594"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Coles 4038/SVT810-4038-FF0d-0inUp.wav",".wav","9598"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Coles 4038/SVT810-4038-ConeEdge-4in.wav",".wav","15108"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Coles 4038/SVT810-4038-CapEdge-12in.wav",".wav","11100"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Coles 4038/SVT810-4038-ConeEdge-6in.wav",".wav","14982"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Coles 4038/SVT810-4038-FF30d-24inUp.wav",".wav","22782"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Coles 4038/SVT810-4038-FF45d-24inUp.wav",".wav","24576"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Coles 4038/SVT810-4038-Cone-6in.wav",".wav","14886"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Coles 4038/SVT810-4038-Cone-4in.wav",".wav","15114"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Coles 4038/SVT810-4038-ConeEdge-36in.wav",".wav","13114"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Coles 4038/SVT810-4038-ConeEdge-12in.wav",".wav","11100"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Coles 4038/SVT810-4038-FF45d-12inUp.wav",".wav","19998"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Coles 4038/SVT810-4038-FF15d-24inUp.wav",".wav","20442"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Coles 4038/SVT810-4038-Cap-24in.wav",".wav","13056"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Coles 4038/SVT810-4038-FF15d-12inUp.wav",".wav","15616"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Coles 4038/SVT810-4038-CapEdge-4in.wav",".wav","15106"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Coles 4038/SVT810-4038-RoomAway.wav",".wav","12114"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Coles 4038/SVT810-4038-Cone-12in.wav",".wav","11118"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Coles 4038/SVT810-4038-CapEdge-6in.wav",".wav","9492"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Coles 4038/SVT810-4038-Cone-36in.wav",".wav","13182"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Coles 4038/SVT810-4038-CapEdge-24in.wav",".wav","13026"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Coles 4038/SVT810-4038-ConeEdge-24in.wav",".wav","12472"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Coles 4038/SVT810-4038-FF30d-0inUp.wav",".wav","15516"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Sennheiser MD421/SVT810-421-Cone-2in.wav",".wav","6978"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Sennheiser MD421/SVT810-421-CapEdge-12in.wav",".wav","8982"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Sennheiser MD421/SVT810-421-ConeEdge-4in.wav",".wav","8376"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Sennheiser MD421/SVT810-421-ConeEdge-6in.wav",".wav","8370"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Sennheiser MD421/SVT810-421-Cone-0in.wav",".wav","6390"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Sennheiser MD421/SVT810-421-Cone-4in.wav",".wav","8382"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Sennheiser MD421/SVT810-421-ConeEdge-2in.wav",".wav","8448"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Sennheiser MD421/SVT810-421-ConeEdge-0in.wav",".wav","9630"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Sennheiser MD421/SVT810-421-Cone-0_5in.wav",".wav","6384"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Sennheiser MD421/SVT810-421-Cone-6in.wav",".wav","8346"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Sennheiser MD421/SVT810-421-Cone-1in.wav",".wav","6384"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Sennheiser MD421/SVT810-421-Cone-3in.wav",".wav","8382"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Sennheiser MD421/SVT810-421-Cap-12in.wav",".wav","11448"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Sennheiser MD421/SVT810-421-ConeEdge-5in.wav",".wav","8376"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Sennheiser MD421/SVT810-421-ConeEdge-1in.wav",".wav","8382"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Sennheiser MD421/SVT810-421-Cone-5in.wav",".wav","8440"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Sennheiser MD421/SVT810-421-ConeEdge-12in.wav",".wav","11424"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Sennheiser MD421/SVT810-421-ConeEdge-3in.wav",".wav","8352"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Sennheiser MD421/SVT810-421-Cap-2in.wav",".wav","5406"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Sennheiser MD421/SVT810-421-CapEdge-5in.wav",".wav","6270"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Sennheiser MD421/SVT810-421-Cap-0in.wav",".wav","5020"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Sennheiser MD421/SVT810-421-Cap-4in.wav",".wav","6174"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Sennheiser MD421/SVT810-421-CapEdge-1in.wav",".wav","5544"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Sennheiser MD421/SVT810-421-CapEdge-3in.wav",".wav","6324"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Sennheiser MD421/SVT810-421-Cap-6in.wav",".wav","6360"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Sennheiser MD421/SVT810-421-CapEdge-4in.wav",".wav","6366"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Sennheiser MD421/SVT810-421-Cap-0_5in.wav",".wav","4990"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Sennheiser MD421/SVT810-421-Cap-1in.wav",".wav","5280"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Sennheiser MD421/SVT810-421-Cap-3in.wav",".wav","6168"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Sennheiser MD421/SVT810-421-Cone-12in.wav",".wav","8332"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Sennheiser MD421/SVT810-421-CapEdge-0_5in.wav",".wav","4704"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Sennheiser MD421/SVT810-421-CapEdge-6in.wav",".wav","6264"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Sennheiser MD421/SVT810-421-CapEdge-2in.wav",".wav","6264"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Sennheiser MD421/SVT810-421-ConeEdge-0_5in.wav",".wav","8388"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Sennheiser MD421/SVT810-421-Cap-5in.wav",".wav","6198"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/Sennheiser MD421/SVT810-421-CapEdge-0in.wav",".wav","4738"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/AKG D112/SVT810-D112-ConeEdge-3in.wav",".wav","8466"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/AKG D112/SVT810-D112-Cone-2in.wav",".wav","6678"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/AKG D112/SVT810-D112-CapEdge-1in.wav",".wav","5574"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/AKG D112/SVT810-D112-CapEdge-3in.wav",".wav","6486"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/AKG D112/SVT810-D112-ConeEdge-1in.wav",".wav","8388"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/AKG D112/SVT810-D112-Cone-0in.wav",".wav","6720"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/AKG D112/SVT810-D112-Cone-4in.wav",".wav","7470"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/AKG D112/SVT810-D112-ConeEdge-5in.wav",".wav","10926"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/AKG D112/SVT810-D112-ConeEdge-0_5in.wav",".wav","8388"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/AKG D112/SVT810-D112-CapEdge-5in.wav",".wav","6270"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/AKG D112/SVT810-D112-Cone-6in.wav",".wav","8452"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/AKG D112/SVT810-D112-ConeEdge-12in.wav",".wav","11868"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/AKG D112/SVT810-D112-CapEdge-2in.wav",".wav","5562"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/AKG D112/SVT810-D112-Cone-1in.wav",".wav","6690"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/AKG D112/SVT810-D112-ConeEdge-0in.wav",".wav","8484"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/AKG D112/SVT810-D112-Cap-12in.wav",".wav","10926"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/AKG D112/SVT810-D112-Cone-3in.wav",".wav","7476"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/AKG D112/SVT810-D112-ConeEdge-2in.wav",".wav","8466"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/AKG D112/SVT810-D112-CapEdge-0in.wav",".wav","5598"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/AKG D112/SVT810-D112-CapEdge-4in.wav",".wav","6474"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/AKG D112/SVT810-D112-Cap-0_5in.wav",".wav","4996"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/AKG D112/SVT810-D112-ConeEdge-6in.wav",".wav","8382"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/AKG D112/SVT810-D112-ConeEdge-4in.wav",".wav","8590"
"Baixo","downloads\arquivos\Por modelo\Baixo\Ampeg\SVT 810.zip","SVT 810/Bass 48 KHz-24bit/SVT810/AKG D112/SVT810-D112-Cone-5in.wav",".wav","8388"
